Mainline/Low Cost,Dep Airport Code,Dep City Code,Arr Airport Code,Arr City Code,International/Domestic,Time series,Frequency
M,KIX,OSA,ICN,SEL,International,44986,54
M,KIX,OSA,HNL,HNL,International,44986,30
M,KIX,OSA,PUS,PUS,International,44986,13
M,ITM,OSA,CTS,SPK,Domestic,44986,62
M,KIX,OSA,PVG,SHA,International,44986,7
M,ITM,OSA,SDJ,SDJ,Domestic,44986,93
M,KIX,OSA,TPE,TPE,International,44986,17
M,KIX,OSA,SGN,SGN,International,44986,11
M,KIX,OSA,ISG,ISG,Domestic,44986,31
M,KIX,OSA,HKG,HKG,International,44986,15
L,UKB,OSA,SHI,SHI,Domestic,44986,31
M,KIX,OSA,ICN,SEL,International,44986,2
M,KIX,OSA,TPE,TPE,International,44986,28
M,KIX,OSA,HKG,HKG,International,44986,31
M,ITM,OSA,HND,TYO,Domestic,44986,84
M,ITM,OSA,ASJ,ASJ,Domestic,44986,31
L,KIX,OSA,KIJ,KIJ,Domestic,44986,31
L,KIX,OSA,BKK,BKK,International,44986,20
M,KIX,OSA,TPE,TPE,International,44986,1
M,ITM,OSA,CTS,SPK,Domestic,44986,124
M,ITM,OSA,KOJ,KOJ,Domestic,44986,110
L,UKB,OSA,HND,TYO,Domestic,44986,186
L,KIX,OSA,KUL,KUL,International,44986,17
M,KIX,OSA,LAX,LAX,International,44986,2
M,KIX,OSA,TPE,TPE,International,44986,6
M,ITM,OSA,NGS,NGS,Domestic,44986,119
M,ITM,OSA,CTS,SPK,Domestic,44986,6
M,ITM,OSA,FUK,FUK,Domestic,44986,31
M,ITM,OSA,IZO,IZO,Domestic,44986,7
L,KIX,OSA,GMP,SEL,International,44986,62
L,KIX,OSA,MNL,MNL,International,44986,21
M,KIX,OSA,HNL,HNL,International,44986,6
L,KIX,OSA,FUK,FUK,Domestic,44986,129
L,KIX,OSA,CTS,SPK,Domestic,44986,184
M,ITM,OSA,KIJ,KIJ,Domestic,44986,34
L,UKB,OSA,CTS,SPK,Domestic,44986,93
M,KIX,OSA,TPE,TPE,International,44986,6
M,ITM,OSA,SDJ,SDJ,Domestic,44986,188
M,KIX,OSA,HAN,HAN,International,44986,31
M,KIX,OSA,KHH,KHH,International,44986,24
M,ITM,OSA,KIJ,KIJ,Domestic,44986,63
M,ITM,OSA,OKA,OKA,Domestic,44986,10
M,ITM,OSA,KIJ,KIJ,Domestic,44986,62
M,UKB,OSA,HND,TYO,Domestic,44986,1
M,KIX,OSA,OKA,OKA,Domestic,44986,93
M,KIX,OSA,ICN,SEL,International,44986,14
L,KIX,OSA,KMI,KMI,Domestic,44986,25
M,KIX,OSA,SGN,SGN,International,44986,6
M,ITM,OSA,FKS,FKS,Domestic,44986,31
M,ITM,OSA,KMI,KMI,Domestic,44986,71
M,KIX,OSA,PUS,PUS,International,44986,12
M,ITM,OSA,HND,TYO,Domestic,44986,89
M,ITM,OSA,GAJ,GAJ,Domestic,44986,8
L,KIX,OSA,MNL,MNL,International,44986,2
M,UKB,OSA,CTS,SPK,Domestic,44986,28
M,ITM,OSA,TJH,TJH,Domestic,44986,62
M,ITM,OSA,HND,TYO,Domestic,44986,1
L,KIX,OSA,CTS,SPK,Domestic,44986,31
M,ITM,OSA,NGS,NGS,Domestic,44986,98
M,UKB,OSA,CTS,SPK,Domestic,44986,3
M,ITM,OSA,OKA,OKA,Domestic,44986,6
M,ITM,OSA,KMJ,KMJ,Domestic,44986,95
M,ITM,OSA,FUK,FUK,Domestic,44986,56
M,ITM,OSA,KMI,KMI,Domestic,44986,114
L,KIX,OSA,SDJ,SDJ,Domestic,44986,11
M,KIX,OSA,BKK,BKK,International,44986,24
M,ITM,OSA,HND,TYO,Domestic,44986,56
M,ITM,OSA,HND,TYO,Domestic,44986,292
M,ITM,OSA,HND,TYO,Domestic,44986,14
M,KIX,OSA,ICN,SEL,International,44986,6
M,ITM,OSA,KOJ,KOJ,Domestic,44986,202
L,KIX,OSA,KUH,KUH,Domestic,44986,25
L,KIX,OSA,MWX,MWX,International,44986,11
L,KIX,OSA,SHE,SHE,International,44986,5
M,ITM,OSA,KMI,KMI,Domestic,44986,62
M,ITM,OSA,HNA,HNA,Domestic,44986,1
M,ITM,OSA,KMJ,KMJ,Domestic,44986,91
L,KIX,OSA,HKG,HKG,International,44986,6
M,KIX,OSA,HKG,HKG,International,44986,4
M,KIX,OSA,CDG,PAR,International,44986,8
M,KIX,OSA,NKG,NKG,International,44986,2
L,KIX,OSA,CNX,CNX,International,44986,14
M,ITM,OSA,NRT,TYO,Domestic,44986,31
M,KIX,OSA,HKG,HKG,International,44986,69
M,UKB,OSA,HND,TYO,Domestic,44986,61
M,ITM,OSA,MYJ,MYJ,Domestic,44986,62
M,KIX,OSA,TAO,TAO,International,44986,1
L,KIX,OSA,PUS,PUS,International,44986,56
L,KIX,OSA,CJU,CJU,International,44986,31
M,KIX,OSA,PVG,SHA,International,44986,3
M,KIX,OSA,ICN,SEL,International,44986,39
M,KIX,OSA,ICN,SEL,International,44986,1
M,KIX,OSA,TPE,TPE,International,44986,4
M,KIX,OSA,HND,TYO,Domestic,44986,7
M,ITM,OSA,MSJ,MSJ,Domestic,44986,31
M,ITM,OSA,CTS,SPK,Domestic,44986,7
M,ITM,OSA,HNA,HNA,Domestic,44986,123
M,KIX,OSA,TPE,TPE,International,44986,17
M,UKB,OSA,KIJ,KIJ,Domestic,44986,25
M,ITM,OSA,HND,TYO,Domestic,44986,30
M,ITM,OSA,OIT,OIT,Domestic,44986,2
M,ITM,OSA,OKI,OKI,Domestic,44986,1
M,KIX,OSA,BKK,BKK,International,44986,9
M,ITM,OSA,AOJ,AOJ,Domestic,44986,93
M,KIX,OSA,GUM,GUM,International,44986,18
M,ITM,OSA,HND,TYO,Domestic,44986,69
M,ITM,OSA,KCZ,KCZ,Domestic,44986,1
M,ITM,OSA,OKA,OKA,Domestic,44986,27
M,ITM,OSA,FUK,FUK,Domestic,44986,68
M,KIX,OSA,TAO,TAO,International,44986,3
L,KIX,OSA,MNL,MNL,International,44986,3
M,KIX,OSA,ICN,SEL,International,44986,3
M,KIX,OSA,GMP,SEL,International,44986,22
L,KIX,OSA,MNL,MNL,International,44986,31
M,ITM,OSA,KOJ,KOJ,Domestic,44986,31
M,ITM,OSA,FKS,FKS,Domestic,44986,31
L,KIX,OSA,HKG,HKG,International,44986,25
L,KIX,OSA,PUS,PUS,International,44986,62
M,ITM,OSA,MYJ,MYJ,Domestic,44986,192
L,KIX,OSA,ISG,ISG,Domestic,44986,56
M,KIX,OSA,SFO,SFO,International,44986,13
M,KIX,OSA,NKG,NKG,International,44986,1
L,KIX,OSA,KMI,KMI,Domestic,44986,31
L,KIX,OSA,TAE,TAE,International,44986,31
M,ITM,OSA,HND,TYO,Domestic,44986,32
L,KIX,OSA,SDJ,SDJ,Domestic,44986,7
